country,weekly_count,year_week
Czechia,83548,2020-44
Czechia,73167,2020-45
Czechia,45344,2020-46
Czechia,32154,2020-47
Czechia,27421,2020-48
Czechia,27108,2020-49
Czechia,34255,2020-50
Czechia,46522,2020-51
Czechia,46868,2020-52
Czechia,72492,2020-53
Czechia,88893,2021-01
Czechia,56424,2021-02
Czechia,48170,2021-03
Czechia,47384,2021-04
Czechia,50073,2021-05
Czechia,53496,2021-06
Czechia,66316,2021-07
Czechia,82962,2021-08
Czechia,85347,2021-09
Czechia,77172,2021-10
Czechia,64972,2021-11
Czechia,49447,2021-12
Czechia,37025,2021-13
Czechia,27372,2021-14
Czechia,21514,2021-15
Czechia,17476,2021-16
Czechia,14390,2021-17
Czechia,10833,2021-18
Czechia,7629,2021-19
Czechia,4992,2021-20
Czechia,3191,2021-21
Czechia,2345,2021-22
Czechia,1414,2021-23
Czechia,933,2021-24
Czechia,690,2021-25
Czechia,1007,2021-26
Czechia,1357,2021-27
Czechia,1603,2021-28
Czechia,1338,2021-29
Czechia,1176,2021-30
Czechia,1194,2021-31
Czechia,1271,2021-32
Czechia,1298,2021-33
Czechia,1309,2021-34
Czechia,1748,2021-35
Czechia,2602,2021-36
Czechia,3043,2021-37
Czechia,3242,2021-38
Czechia,4480,2021-39
Czechia,5954,2021-40
Czechia,9631,2021-41
Denmark,0,2020-01
Denmark,0,2020-02
Denmark,0,2020-03
Denmark,0,2020-04
Denmark,0,2020-05
Denmark,0,2020-06
Denmark,0,2020-07
Denmark,0,2020-08
Denmark,4,2020-09
Denmark,34,2020-10
Denmark,837,2020-11
Denmark,520,2020-12
Denmark,1000,2020-13
Denmark,1974,2020-14
Denmark,1805,2020-15
Denmark,1210,2020-16
Denmark,1191,2020-17
Denmark,948,2020-18
Denmark,906,2020-19
Denmark,498,2020-20
Denmark,433,2020-21
Denmark,309,2020-22
Denmark,279,2020-23
Denmark,245,2020-24
Denmark,198,2020-25
Denmark,284,2020-26
Denmark,157,2020-27
Denmark,114,2020-28
Denmark,227,2020-29
Denmark,265,2020-30
Denmark,351,2020-31
Denmark,653,2020-32
Denmark,1175,2020-33
Denmark,510,2020-34
Denmark,573,2020-35
Denmark,847,2020-36
Denmark,1669,2020-37
Denmark,2631,2020-38
Denmark,4790,2020-39
Denmark,3043,2020-40
Denmark,2742,2020-41
Denmark,2970,2020-42
Denmark,4964,2020-43
Denmark,6943,2020-44
Denmark,7822,2020-45
Denmark,7015,2020-46
Denmark,8349,2020-47
Denmark,8867,2020-48
Denmark,11251,2020-49
Denmark,19155,2020-50
Denmark,24676,2020-51
Denmark,18915,2020-52
Denmark,15362,2020-53
Denmark,14014,2021-01
Denmark,7170,2021-02
Denmark,5401,2021-03
Denmark,3664,2021-04
Denmark,2661,2021-05
Denmark,3178,2021-06
Denmark,3228,2021-07
Denmark,3665,2021-08
Denmark,3572,2021-09
Denmark,5807,2021-10
Denmark,5206,2021-11
Denmark,2415,2021-12
Denmark,5105,2021-13
Denmark,4509,2021-14
Denmark,5068,2021-15
Denmark,4952,2021-16
Denmark,5347,2021-17
Denmark,6315,2021-18
Denmark,7351,2021-19
Denmark,7074,2021-20
Denmark,6814,2021-21
Denmark,5721,2021-22
Denmark,3163,2021-23
Denmark,1690,2021-24
Denmark,1293,2021-25
Denmark,2560,2021-26
Denmark,4417,2021-27
Denmark,6873,2021-28
Denmark,5348,2021-29
Denmark,6193,2021-30
Denmark,6236,2021-31
Denmark,7015,2021-32
Denmark,6504,2021-33
Denmark,6610,2021-34
Denmark,4590,2021-35
Denmark,3196,2021-36
Denmark,2277,2021-37
Denmark,2457,2021-38
Denmark,3041,2021-39
Denmark,4053,2021-40
Denmark,4939,2021-41
Estonia,0,2020-01
Estonia,0,2020-02
Estonia,0,2020-03
Estonia,0,2020-04
Estonia,0,2020-05
Estonia,0,2020-06
Estonia,0,2020-07
Estonia,0,2020-08
Estonia,1,2020-09
Estonia,9,2020-10
Estonia,161,2020-11
Estonia,155,2020-12
Estonia,353,2020-13
Estonia,418,2020-14
Estonia,212,2020-15
Estonia,219,2020-16
Estonia,115,2020-17
Estonia,57,2020-18
Estonia,39,2020-19
Estonia,35,2020-20
Estonia,49,2020-21
Estonia,46,2020-22
Estonia,70,2020-23
Estonia,34,2020-24
Estonia,8,2020-25
Estonia,6,2020-26
Estonia,6,2020-27
Estonia,21,2020-28
Estonia,7,2020-29
Estonia,13,2020-30
Estonia,45,2020-31
Estonia,73,2020-32
Estonia,38,2020-33
Estonia,82,2020-34
Estonia,101,2020-35
Estonia,142,2020-36
Estonia,161,2020-37
Estonia,248,2020-38
Estonia,276,2020-39
Estonia,407,2020-40
Estonia,258,2020-41
Estonia,213,2020-42
Estonia,333,2020-43
Estonia,574,2020-44
Estonia,1140,2020-45
Estonia,1512,2020-46
Estonia,2087,2020-47
Estonia,2328,2020-48
Estonia,2926,2020-49
Estonia,3077,2020-50
Estonia,3739,2020-51
Estonia,4014,2020-52
Estonia,3713,2020-53
Estonia,4284,2021-01
Estonia,3539,2021-02
Estonia,3372,2021-03
Estonia,3492,2021-04
Estonia,4059,2021-05
Estonia,4560,2021-06
Estonia,4789,2021-07
Estonia,9012,2021-08
Estonia,9555,2021-09
Estonia,9903,2021-10
Estonia,10308,2021-11
Estonia,7820,2021-12
Estonia,5567,2021-13
Estonia,4662,2021-14
Estonia,3339,2021-15
Estonia,2596,2021-16
Estonia,2565,2021-17
Estonia,2394,2021-18
Estonia,1869,2021-19
Estonia,1463,2021-20
Estonia,875,2021-21
Estonia,612,2021-22
Estonia,382,2021-23
Estonia,280,2021-24
Estonia,165,2021-25
Estonia,224,2021-26
Estonia,301,2021-27
Estonia,374,2021-28
Estonia,642,2021-29
Estonia,1247,2021-30
Estonia,1452,2021-31
Estonia,1932,2021-32
Estonia,1971,2021-33
Estonia,2473,2021-34
Estonia,2402,2021-35
Estonia,2883,2021-36
Estonia,3258,2021-37
Estonia,3784,2021-38
Estonia,4969,2021-39
Estonia,6450,2021-40
Estonia,7990,2021-41
EU/EEA (total),0,2020-01
EU/EEA (total),0,2020-02
EU/EEA (total),0,2020-03
EU/EEA (total),3,2020-04
EU/EEA (total),17,2020-05
EU/EEA (total),11,2020-06
EU/EEA (total),3,2020-07
EU/EEA (total),472,2020-08
EU/EEA (total),1697,2020-09
EU/EEA (total),10273,2020-10
EU/EEA (total),42623,2020-11
EU/EEA (total),115034,2020-12
EU/EEA (total),189904,2020-13
EU/EEA (total),192387,2020-14
EU/EEA (total),161672,2020-15
EU/EEA (total),117934,2020-16
EU/EEA (total),92616,2020-17
EU/EEA (total),56551,2020-18
EU/EEA (total),48291,2020-19
EU/EEA (total),35350,2020-20
EU/EEA (total),31612,2020-21
EU/EEA (total),28789,2020-22
EU/EEA (total),25487,2020-23
EU/EEA (total),27624,2020-24
EU/EEA (total),29121,2020-25
EU/EEA (total),30199,2020-26
EU/EEA (total),27312,2020-27
EU/EEA (total),28171,2020-28
EU/EEA (total),35856,2020-29
EU/EEA (total),49462,2020-30
EU/EEA (total),61126,2020-31
EU/EEA (total),78950,2020-32
EU/EEA (total),100099,2020-33
EU/EEA (total),124451,2020-34
EU/EEA (total),150190,2020-35
EU/EEA (total),174393,2020-36
EU/EEA (total),210151,2020-37
EU/EEA (total),257391,2020-38
EU/EEA (total),275541,2020-39
EU/EEA (total),300490,2020-40
EU/EEA (total),472393,2020-41
EU/EEA (total),703810,2020-42
EU/EEA (total),1076207,2020-43
EU/EEA (total),1380934,2020-44
EU/EEA (total),1444720,2020-45
EU/EEA (total),1275427,2020-46
EU/EEA (total),1130194,2020-47
EU/EEA (total),965317,2020-48
EU/EEA (total),858186,2020-49
EU/EEA (total),893447,2020-50
EU/EEA (total),954239,2020-51
EU/EEA (total),821071,2020-52
EU/EEA (total),863940,2020-53
EU/EEA (total),1099131,2021-01
EU/EEA (total),976630,2021-02
EU/EEA (total),960607,2021-03
EU/EEA (total),886645,2021-04
EU/EEA (total),766148,2021-05
EU/EEA (total),641781,2021-06
EU/EEA (total),657627,2021-07
EU/EEA (total),685745,2021-08
EU/EEA (total),805610,2021-09
EU/EEA (total),916362,2021-10
EU/EEA (total),1035788,2021-11
EU/EEA (total),1151780,2021-12
EU/EEA (total),1094944,2021-13
EU/EEA (total),959730,2021-14
EU/EEA (total),920379,2021-15
EU/EEA (total),824890,2021-16
EU/EEA (total),672145,2021-17
EU/EEA (total),564670,2021-18
EU/EEA (total),431434,2021-19
EU/EEA (total),362201,2021-20
EU/EEA (total),247282,2021-21
EU/EEA (total),191200,2021-22
EU/EEA (total),140544,2021-23
EU/EEA (total),91769,2021-24
EU/EEA (total),83895,2021-25
EU/EEA (total),148978,2021-26
EU/EEA (total),249836,2021-27
EU/EEA (total),428611,2021-28
EU/EEA (total),484818,2021-29
EU/EEA (total),485816,2021-30
EU/EEA (total),462188,2021-31
EU/EEA (total),465868,2021-32
EU/EEA (total),459341,2021-33
EU/EEA (total),441682,2021-34
EU/EEA (total),406458,2021-35
EU/EEA (total),369170,2021-36
EU/EEA (total),342045,2021-37
EU/EEA (total),325420,2021-38
EU/EEA (total),358393,2021-39
EU/EEA (total),395372,2021-40
EU/EEA (total),465344,2021-41
Europe (total),0,2020-01
Europe (total),0,2020-02
Europe (total),0,2020-03
Europe (total),3,2020-04
Europe (total),21,2020-05
Europe (total),17,2020-06
Europe (total),5,2020-07
Europe (total),473,2020-08
Europe (total),1775,2020-09
Europe (total),11011,2020-10
Europe (total),47073,2020-11
Europe (total),128818,2020-12
Europe (total),227024,2020-13
Europe (total),256515,2020-14
Europe (total),246601,2020-15
Europe (total),220359,2020-16
Europe (total),200947,2020-17
Europe (total),171791,2020-18
Europe (total),172306,2020-19
Europe (total),152495,2020-20
Europe (total),132657,2020-21
Europe (total),123133,2020-22
Europe (total),120651,2020-23
Europe (total),124445,2020-24
Europe (total),123060,2020-25
Europe (total),118789,2020-26
Europe (total),109922,2020-27
Europe (total),108513,2020-28
Europe (total),113476,2020-29
Europe (total),124709,2020-30
Europe (total),175640,2020-31
Europe (total),200931,2020-32
Europe (total),223106,2020-33
Europe (total),248097,2020-34
Europe (total),278220,2020-35
Europe (total),312030,2020-36
Europe (total),362113,2020-37
Europe (total),421997,2020-38
Europe (total),465695,2020-39
Europe (total),540546,2020-40
Europe (total),782831,2020-41
Europe (total),1077473,2020-42
Europe (total),1532503,2020-43
Europe (total),1907463,2020-44
Europe (total),2023880,2020-45
Europe (total),1902166,2020-46
Europe (total),1763742,2020-47
Europe (total),1704555,2020-48
Europe (total),1657417,2020-49
Europe (total),1702124,2020-50
Europe (total),1681341,2020-51
Europe (total),1724714,2020-52
Europe (total),1591907,2020-53
Europe (total),1900274,2021-01
Europe (total),1644720,2021-02
Europe (total),1494628,2021-03
Europe (total),1323795,2021-04
Europe (total),1162120,2021-05
Europe (total),959747,2021-06
Europe (total),980479,2021-07
Europe (total),1009314,2021-08
Europe (total),1139211,2021-09
Europe (total),1263254,2021-10
Europe (total),1478057,2021-11
Europe (total),1660708,2021-12
Europe (total),1673435,2021-13
Europe (total),1607408,2021-14
Europe (total),1595853,2021-15
Europe (total),1433270,2021-16
Europe (total),1103891,2021-17
Europe (total),878175,2021-18
Europe (total),676568,2021-19
Europe (total),556806,2021-20
Europe (total),439780,2021-21
Europe (total),355419,2021-22
Europe (total),360237,2021-23
Europe (total),302561,2021-24
Europe (total),398477,2021-25
Europe (total),539444,2021-26
Europe (total),695636,2021-27
Europe (total),1001228,2021-28
Europe (total),1014012,2021-29
Europe (total),1019439,2021-30
Europe (total),1022210,2021-31
Europe (total),1086379,2021-32
Europe (total),1106123,2021-33
Europe (total),1113426,2021-34
Europe (total),1083142,2021-35
Europe (total),1060400,2021-36
Europe (total),1034231,2021-37
Europe (total),1034430,2021-38
Europe (total),1168431,2021-39
Europe (total),1260708,2021-40
Europe (total),1385184,2021-41
Faroe Islands,3,2020-10
Faroe Islands,6,2020-11
Faroe Islands,106,2020-12
Faroe Islands,44,2020-13
Faroe Islands,22,2020-14
Faroe Islands,3,2020-15
Faroe Islands,1,2020-16
Faroe Islands,2,2020-17
Faroe Islands,0,2020-18
Faroe Islands,0,2020-19
Faroe Islands,0,2020-20
Faroe Islands,0,2020-21
Faroe Islands,0,2020-22
Faroe Islands,0,2020-23
Faroe Islands,0,2020-24
Faroe Islands,0,2020-25
Faroe Islands,0,2020-26
Faroe Islands,0,2020-27
Faroe Islands,1,2020-28
Faroe Islands,3,2020-29
Faroe Islands,0,2020-30
Faroe Islands,34,2020-31
Faroe Islands,66,2020-32
Faroe Islands,81,2020-33
Faroe Islands,12,2020-34
Faroe Islands,27,2020-35
Faroe Islands,2,2020-36
Faroe Islands,10,2020-37
Faroe Islands,11,2020-38
Faroe Islands,26,2020-39
Faroe Islands,14,2020-40
Faroe Islands,3,2020-41
Faroe Islands,8,2020-42
Faroe Islands,5,2020-43
Faroe Islands,5,2020-44
Faroe Islands,2,2020-45
Faroe Islands,1,2020-46
Faroe Islands,2,2020-47
Faroe Islands,2,2020-48
Faroe Islands,8,2020-49
Faroe Islands,18,2020-50
Faroe Islands,18,2020-51
Faroe Islands,36,2020-52
Faroe Islands,38,2020-53
Faroe Islands,26,2021-01
Faroe Islands,3,2021-02
Faroe Islands,3,2021-03
Faroe Islands,2,2021-04
Faroe Islands,2,2021-05
Faroe Islands,1,2021-06
Faroe Islands,1,2021-07
Faroe Islands,0,2021-08
Faroe Islands,2,2021-09
Faroe Islands,1,2021-10
Faroe Islands,0,2021-11
Faroe Islands,0,2021-12
Faroe Islands,0,2021-13
Faroe Islands,0,2021-14
Faroe Islands,1,2021-15
Faroe Islands,1,2021-16
Faroe Islands,1,2021-17
Faroe Islands,4,2021-18
Faroe Islands,2,2021-19
Faroe Islands,22,2021-20
Faroe Islands,26,2021-21
Faroe Islands,26,2021-22
Faroe Islands,12,2021-23
Faroe Islands,12,2021-24
Faroe Islands,4,2021-25
Faroe Islands,12,2021-26
Faroe Islands,84,2021-27
Faroe Islands,65,2021-28
Faroe Islands,40,2021-29
Faroe Islands,12,2021-30
Faroe Islands,4,2021-31
Faroe Islands,3,2021-32
Faroe Islands,5,2021-33
Faroe Islands,3,2021-34
Faroe Islands,20,2021-35
Faroe Islands,17,2021-36
Faroe Islands,33,2021-37
Faroe Islands,57,2021-38
Faroe Islands,93,2021-39
Faroe Islands,73,2021-40
Faroe Islands,57,2021-41
Finland,0,2020-01
Finland,0,2020-02
Finland,0,2020-03
Finland,0,2020-04
Finland,1,2020-05
Finland,0,2020-06
Finland,0,2020-07
Finland,0,2020-08
Finland,5,2020-09
Finland,24,2020-10
Finland,237,2020-11
Finland,359,2020-12
Finland,592,2020-13
Finland,709,2020-14
Finland,1047,2020-15
Finland,809,2020-16
Finland,793,2020-17
Finland,678,2020-18
Finland,708,2020-19
Finland,385,2020-20
Finland,232,2020-21
Finland,280,2020-22
Finland,122,2020-23
Finland,123,2020-24
Finland,39,2020-25
Finland,48,2020-26
Finland,81,2020-27
Finland,20,2020-28
Finland,46,2020-29
Finland,55,2020-30
Finland,60,2020-31
Finland,131,2020-32
Finland,147,2020-33
Finland,189,2020-34
Finland,157,2020-35
Finland,214,2020-36
Finland,289,2020-37
Finland,400,2020-38
Finland,702,2020-39
Finland,856,2020-40
Finland,1460,2020-41
Finland,1426,2020-42
Finland,1424,2020-43
Finland,1443,2020-44
Finland,1506,2020-45
Finland,1518,2020-46
Finland,2324,2020-47
Finland,2990,2020-48
Finland,3002,2020-49
Finland,3179,2020-50
Finland,2352,2020-51
Finland,1975,2020-52
Finland,1782,2020-53
Finland,1671,2021-01
Finland,1747,2021-02
Finland,2243,2021-03
Finland,2902,2021-04
Finland,2487,2021-05
Finland,2350,2021-06
Finland,3813,2021-07
Finland,3540,2021-08
Finland,4391,2021-09
Finland,4806,2021-10
Finland,4774,2021-11
Finland,4360,2021-12
Finland,3393,2021-13
Finland,2657,2021-14
Finland,2078,2021-15
Finland,1673,2021-16
Finland,1424,2021-17
Finland,1495,2021-18
Finland,1382,2021-19
Finland,1421,2021-20
Finland,906,2021-21
Finland,794,2021-22
Finland,595,2021-23
Finland,513,2021-24
Finland,750,2021-25
Finland,1379,2021-26
Finland,1619,2021-27
Finland,2074,2021-28
Finland,2816,2021-29
Finland,4349,2021-30
Finland,4886,2021-31
Finland,5324,2021-32
Finland,4515,2021-33
Finland,4047,2021-34
Finland,4009,2021-35
Finland,3536,2021-36
Finland,2619,2021-37
Finland,3148,2021-38
Finland,2709,2021-39
Finland,3565,2021-40
Finland,4218,2021-41
France,0,2020-01
France,0,2020-02
France,0,2020-03
France,3,2020-04
France,3,2020-05
France,5,2020-06
France,1,2020-07
France,0,2020-08
France,121,2020-09
France,981,2020-10
France,4297,2020-11
France,11266,2020-12
France,23485,2020-13
France,31002,2020-14
France,25898,2020-15
France,16220,2020-16
France,11120,2020-17
France,6144,2020-18
France,4046,2020-19
France,3392,2020-20
France,4663,2020-21
France,4005,2020-22
France,3169,2020-23
France,3282,2020-24
France,3558,2020-25
France,3575,2020-26
France,3832,2020-27
France,3994,2020-28
France,4503,2020-29
France,6628,2020-30
France,8503,2020-31
France,11908,2020-32
France,17306,2020-33
France,28123,2020-34
France,39812,2020-35
France,52783,2020-36
France,64661,2020-37
France,75740,2020-38
France,74047,2020-39
France,79885,2020-40
France,123001,2020-41
France,174734,2020-42
France,275387,2020-43
France,334435,2020-44
France,304537,2020-45
France,178236,2020-46
France,116361,2020-47
France,78220,2020-48
France,72108,2020-49
France,78718,2020-50
France,94277,2020-51
France,85079,2020-52
France,89718,2020-53
France,123772,2021-01
France,120584,2021-02
France,132681,2021-03
France,134201,2021-04
France,131725,2021-05
France,114493,2021-06
France,120503,2021-07
France,130574,2021-08
France,128276,2021-09
France,149109,2021-10
France,190121,2021-11
France,230574,2021-12
France,243764,2021-13
France,205598,2021-14
France,201074,2021-15
France,178829,2021-16
France,132684,2021-17
France,109016,2021-18
France,88274,2021-19
France,101042,2021-20
France,62447,2021-21
France,46640,2021-22
France,27912,2021-23
France,16646,2021-24
France,12710,2021-25
France,16182,2021-26
France,26436,2021-27
France,55091,2021-28
France,126207,2021-29
France,152682,2021-30
France,158539,2021-31
France,165877,2021-32
France,148576,2021-33
France,122877,2021-34
France,93964,2021-35
France,68619,2021-36
France,50262,2021-37
France,38986,2021-38
France,32740,2021-39
France,29452,2021-40
France,32541,2021-41
Georgia,0,2020-01
Georgia,0,2020-02
Georgia,0,2020-03
Georgia,0,2020-04
Georgia,0,2020-05
Georgia,0,2020-06
Georgia,0,2020-07
Georgia,0,2020-08
Georgia,3,2020-09
Georgia,10,2020-10
Georgia,17,2020-11
Georgia,24,2020-12
Georgia,36,2020-13
Georgia,84,2020-14
Georgia,83,2020-15
Georgia,137,2020-16
Georgia,92,2020-17
Georgia,103,2020-18
Georgia,46,2020-19
Georgia,66,2020-20
Georgia,29,2020-21
Georgia,53,2020-22
Georgia,25,2020-23
Georgia,71,2020-24
Georgia,29,2020-25
Georgia,18,2020-26
Georgia,27,2020-27
Georgia,42,2020-28
Georgia,33,2020-29
Georgia,109,2020-30
Georgia,40,2020-31
Georgia,73,2020-32
Georgia,91,2020-33
Georgia,70,2020-34
Georgia,76,2020-35
Georgia,153,2020-36
Georgia,752,2020-37
Georgia,1303,2020-38
Georgia,1857,2020-39
Georgia,2566,2020-40
Georgia,3676,2020-41
Georgia,5683,2020-42
Georgia,12826,2020-43
Georgia,12276,2020-44
Georgia,18101,2020-45
Georgia,22155,2020-46
Georgia,25855,2020-47
Georgia,26894,2020-48
Georgia,29392,2020-49
Georgia,26087,2020-50
Georgia,18399,2020-51
Georgia,12681,2020-52
Georgia,7620,2020-53
Georgia,10017,2021-01
Georgia,8135,2021-02
Georgia,5901,2021-03
Georgia,4535,2021-04
Georgia,3877,2021-05
Georgia,3494,2021-06
Georgia,2780,2021-07
Georgia,2416,2021-08
Georgia,2080,2021-09
Georgia,2150,2021-10
Georgia,2502,2021-11
Georgia,2651,2021-12
Georgia,3760,2021-13
Georgia,4335,2021-14
Georgia,7540,2021-15
Georgia,8336,2021-16
Georgia,8682,2021-17
Georgia,8965,2021-18
Georgia,8456,2021-19
Georgia,7586,2021-20
Georgia,6002,2021-21
Georgia,5442,2021-22
Georgia,4871,2021-23
Georgia,4605,2021-24
Georgia,4993,2021-25
Georgia,5174,2021-26
Georgia,8763,2021-27
Georgia,10518,2021-28
Georgia,15694,2021-29
Georgia,19820,2021-30
Georgia,24070,2021-31
Georgia,33665,2021-32
Georgia,33166,2021-33
Georgia,28374,2021-34
Georgia,22839,2021-35
Georgia,15858,2021-36
Georgia,13449,2021-37
Georgia,11891,2021-38
Georgia,11465,2021-39
Georgia,16963,2021-40
Georgia,29230,2021-41
Germany,0,2020-01
Germany,0,2020-02
Germany,0,2020-03
Germany,0,2020-04
Germany,9,2020-05
Germany,4,2020-06
Germany,2,2020-07
Germany,0,2020-08
Germany,114,2020-09
Germany,773,2020-10
Germany,3936,2020-11
Germany,19936,2020-12
Germany,32524,2020-13
Germany,38093,2020-14
Germany,27625,2020-15
Germany,18656,2020-16
Germany,13521,2020-17
Germany,7982,2020-18
Germany,6400,2020-19
Germany,5122,2020-20
Germany,3873,2020-21
Germany,3245,2020-22
Germany,2378,2020-23
Germany,2268,2020-24
Germany,3898,2020-25
Germany,3402,2020-26
Germany,2793,2020-27
Germany,2409,2020-28
Germany,2860,2020-29
Germany,3786,2020-30
Germany,4793,2020-31
Germany,5925,2020-32
Germany,7687,2020-33
Germany,9561,2020-34
Germany,8806,2020-35
Germany,8418,2020-36
Germany,9556,2020-37
Germany,11982,2020-38
Germany,12995,2020-39
Germany,15287,2020-40
Germany,24712,2020-41
Germany,40968,2020-42
Germany,71567,2020-43
Germany,107161,2020-44
Germany,126841,2020-45
Germany,129459,2020-46
Germany,127806,2020-47
Germany,124736,2020-48
Germany,129785,2020-49
Germany,153424,2020-50
Germany,173574,2020-51
Germany,141182,2020-52
Germany,123679,2020-53
Germany,145511,2021-01
Germany,119635,2021-02
Germany,101006,2021-03
Germany,80306,2021-04
Germany,66574,2021-05
Germany,50442,2021-06
Germany,51941,2021-07
Germany,56140,2021-08
Germany,58125,2021-09
Germany,70656,2021-10
Germany,91376,2021-11
Germany,115048,2021-12
Germany,111610,2021-13
Germany,117630,2021-14
Germany,142186,2021-15
Germany,145626,2021-16
Germany,126657,2021-17
Germany,101269,2021-18
Germany,71595,2021-19
Germany,52794,2021-20
Germany,29486,2021-21
Germany,20358,2021-22
Germany,14034,2021-23
Germany,6809,2021-24
Germany,4602,2021-25
Germany,4195,2021-26
Germany,5365,2021-27
Germany,8738,2021-28
Germany,11629,2021-29
Germany,15253,2021-30
Germany,19840,2021-31
Germany,31190,2021-32
Germany,48726,2021-33
Germany,65241,2021-34
Germany,73284,2021-35
Germany,72761,2021-36
Germany,62701,2021-37
Germany,53548,2021-38
Germany,55988,2021-39
Germany,57996,2021-40
Germany,64461,2021-41
Gibraltar,15,2020-12
Gibraltar,50,2020-13
Gibraltar,38,2020-14
Gibraltar,26,2020-15
Gibraltar,4,2020-16
Gibraltar,8,2020-17
Gibraltar,3,2020-18
Gibraltar,2,2020-19
Gibraltar,1,2020-20
Gibraltar,4,2020-21
Gibraltar,18,2020-22
Gibraltar,6,2020-23
Gibraltar,1,2020-24
Gibraltar,0,2020-25
Gibraltar,1,2020-26
Gibraltar,1,2020-27
Gibraltar,2,2020-28
Gibraltar,0,2020-29
Gibraltar,5,2020-30
Gibraltar,3,2020-31
Gibraltar,9,2020-32
Gibraltar,18,2020-33
Gibraltar,14,2020-34
Gibraltar,56,2020-35
Gibraltar,30,2020-36
Gibraltar,15,2020-37
Gibraltar,20,2020-38
Gibraltar,29,2020-39
Gibraltar,53,2020-40
Gibraltar,53,2020-41
Gibraltar,86,2020-42
Gibraltar,96,2020-43
Gibraltar,36,2020-44
Gibraltar,90,2020-45
Gibraltar,109,2020-46
Gibraltar,56,2020-47
Gibraltar,56,2020-48
Gibraltar,39,2020-49
Gibraltar,22,2020-50
Gibraltar,169,2020-51
Gibraltar,462,2020-52
Gibraltar,700,2020-53
Gibraltar,764,2021-01
Gibraltar,500,2021-02
Gibraltar,296,2021-03
Gibraltar,148,2021-04
Gibraltar,73,2021-05
Gibraltar,32,2021-06
Gibraltar,9,2021-07
Gibraltar,11,2021-08
Gibraltar,10,2021-09
Gibraltar,14,2021-10
Gibraltar,7,2021-11
Gibraltar,3,2021-12
Gibraltar,2,2021-13
Gibraltar,2,2021-14
Gibraltar,6,2021-15
Gibraltar,0,2021-16
Gibraltar,0,2021-17
Gibraltar,3,2021-18
Gibraltar,0,2021-19
Gibraltar,2,2021-20
Gibraltar,5,2021-21
Gibraltar,7,2021-22
Gibraltar,12,2021-23
Gibraltar,9,2021-24
Gibraltar,24,2021-25
Gibraltar,21,2021-26
Gibraltar,64,2021-27
Gibraltar,165,2021-28
Gibraltar,204,2021-29
Gibraltar,181,2021-30
Gibraltar,147,2021-31
Gibraltar,85,2021-32
Gibraltar,75,2021-33
Gibraltar,51,2021-34
Gibraltar,0,2021-35
Gibraltar,93,2021-36
Gibraltar,46,2021-37
Gibraltar,37,2021-38
Gibraltar,59,2021-39
Gibraltar,53,2021-40
Gibraltar,132,2021-41
Greece,0,2020-01
Greece,0,2020-02
Greece,0,2020-03
Greece,0,2020-04
Greece,0,2020-05
Greece,0,2020-06
Greece,0,2020-07
Greece,0,2020-08
Greece,7,2020-09
Greece,66,2020-10
Greece,258,2020-11
Greece,293,2020-12
Greece,532,2020-13
Greece,579,2020-14
Greece,379,2020-15
Greece,121,2020-16
Greece,271,2020-17
Greece,120,2020-18
Greece,90,2020-19
Greece,118,2020-20
Greece,44,2020-21
Greece,39,2020-22
Greece,80,2020-23
Greece,124,2020-24
Greece,145,2020-25
Greece,110,2020-26
Greece,143,2020-27
Greece,284,2020-28
Greece,204,2020-29
Greece,186,2020-30
Greece,469,2020-31
Greece,961,2020-32
Greece,1452,2020-33
Greece,1589,2020-34
Greece,1470,2020-35
Greece,1390,2020-36
Greece,1716,2020-37
Greece,1902,2020-38
Greece,2302,2020-39
Greece,2398,2020-40
Greece,2516,2020-41
Greece,3012,2020-42
Greece,5412,2020-43
Greece,10147,2020-44
Greece,15769,2020-45
Greece,17507,2020-46
Greece,17414,2020-47
Greece,12608,2020-48
Greece,11244,2020-49
Greece,9063,2020-50
Greece,6538,2020-51
Greece,4859,2020-52
Greece,4168,2020-53
Greece,4639,2021-01
Greece,3869,2021-02
Greece,3373,2021-03
Greece,4977,2021-04
Greece,6989,2021-05
Greece,8182,2021-06
Greece,7674,2021-07
Greece,11298,2021-08
Greece,14020,2021-09
Greece,16027,2021-10
Greece,15978,2021-11
Greece,16906,2021-12
Greece,21383,2021-13
Greece,20066,2021-14
Greece,19793,2021-15
Greece,17856,2021-16
Greece,13293,2021-17
Greece,15582,2021-18
Greece,15086,2021-19
Greece,12714,2021-20
Greece,11497,2021-21
Greece,8067,2021-22
Greece,5565,2021-23
Greece,3409,2021-24
Greece,2563,2021-25
Greece,5059,2021-26
Greece,12845,2021-27
Greece,18503,2021-28
Greece,18607,2021-29
Greece,18988,2021-30
Greece,19285,2021-31
Greece,22933,2021-32
Greece,22061,2021-33
Greece,22129,2021-34
Greece,18636,2021-35
Greece,15206,2021-36
Greece,15627,2021-37
Greece,15185,2021-38
Greece,15339,2021-39
Greece,15491,2021-40
Greece,17087,2021-41
Guernsey,17,2020-12
Guernsey,28,2020-13
Guernsey,109,2020-14
Guernsey,64,2020-15
Guernsey,21,2020-16
Guernsey,8,2020-17
Guernsey,5,2020-18
Guernsey,0,2020-19
Guernsey,0,2020-20
Guernsey,0,2020-21
Guernsey,0,2020-22
Guernsey,0,2020-23
